,Organic Phase Initial Conditions,,,,,,,Aqueous Phase Initial Conditions,,,,External Conditions,Results,Log_D
4653,1,CCCCCOP(=O)(CCCCC)OCCCCC,1,n-dodecane,,1,0,Sm(III),0,HNO3,6.5,293.15,0.086,-1.065501549
4654,1,CCCCCOP(=O)(CCCCC)OCCCCC,1,n-dodecane,,1,0,Sm(III),0,HNO3,7,293.15,0.071,-1.148741651
4655,1,CCCCCOP(=O)(CCCCC)OCCCCC,1,n-dodecane,,1,0,Sm(III),0,HNO3,8,293.15,0.066,-1.180456064
4656,1,CCCCCOP(=O)(CCCCC)OCCCCC,1,n-dodecane,,1,0,Sm(III),0,HNO3,2,293.15,0.509,-0.293282218
4657,1,CCCCCOP(=O)(CCCCC)OCCCCC,1,n-dodecane,,1,0,Sm(III),0,HNO3,3,293.15,0.378,-0.4225082
4658,1,CCCCCOP(=O)(CCCCC)OCCCCC,1,n-dodecane,,1,0,Sm(III),0,HNO3,4,293.15,0.23,-0.638272164
4659,1,CCCCCOP(=O)(CCCCC)OCCCCC,1,n-dodecane,,1,0,Sm(III),0,HNO3,5,293.15,0.145,-0.838631998
4660,1,CCCCCOP(=O)(CCCCC)OCCCCC,1,n-dodecane,,1,0,Sm(III),0,HNO3,6,293.15,0.097,-1.013228266
4661,1,CCCCCOP(=O)(CCCCC)OCCCCC,1,n-dodecane,,1,0,Sm(III),0,HNO3,6.5,293.15,0.086,-1.065501549
4662,1,CCCCCOP(=O)(CCCCC)OCCCCC,1,n-dodecane,,1,0,Sm(III),0,HNO3,7,293.15,0.075,-1.124938737
4663,1,CCCCCOP(=O)(CCCCC)OCCCCC,1,n-dodecane,,1,0,Sm(III),0,HNO3,8,293.15,0.066,-1.180456064
4664,1,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,1,n-dodecane,,1,0,Ce(III),0,HNO3,0.01,298.15,25000,4.397940009
4665,1,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,1,n-dodecane,,1,0,Ce(III),0,HNO3,0.1,298.15,58000,4.763427994
4666,1,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,1,n-dodecane,,1,0,Ce(III),0,HNO3,1,298.15,52000,4.716003344
4667,1,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,1,n-dodecane,,1,0,Ce(III),0,HNO3,2,298.15,60000,4.77815125
4668,1,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,1,n-dodecane,,1,0,Ce(III),0,HNO3,3,298.15,30000,4.477121255
4669,1,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,1,n-dodecane,,1,0,Ce(III),0,HNO3,4,298.15,51000,4.707570176
4670,1,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,1,n-dodecane,,1,0,Ce(III),0,HNO3,5,298.15,55000,4.740362689
4671,1,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,1,n-dodecane,,1,0,Ce(III),0,HNO3,6,298.15,50000,4.698970004
4672,1,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,1,n-dodecane,,1,0,Eu(III),0,HNO3,0.01,298.15,19000,4.278753601
4673,1,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,1,n-dodecane,,1,0,Eu(III),0,HNO3,0.1,298.15,12000,4.079181246
4674,1,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,1,n-dodecane,,1,0,Eu(III),0,HNO3,1,298.15,21000,4.322219295
4675,1,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,1,n-dodecane,,1,0,Eu(III),0,HNO3,2,298.15,10000,4
4676,1,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,1,n-dodecane,,1,0,Eu(III),0,HNO3,3,298.15,28000,4.447158031
4677,1,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,1,n-dodecane,,1,0,Eu(III),0,HNO3,4,298.15,36000,4.556302501
4678,1,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,1,n-dodecane,,1,0,Eu(III),0,HNO3,5,298.15,77000,4.886490725
4679,1,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,1,n-dodecane,,1,0,Eu(III),0,HNO3,6,298.15,71000,4.851258349
4680,1,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,1,n-dodecane,,1,0,Ce(III),0,HNO3,0.01,298.15,40000,4.602059991
4681,1,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,1,n-dodecane,,1,0,Ce(III),0,HNO3,0.1,298.15,30000,4.477121255
4682,1,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,1,n-dodecane,,1,0,Ce(III),0,HNO3,1,298.15,29000,4.462397998
4683,1,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,1,n-dodecane,,1,0,Ce(III),0,HNO3,2,298.15,72000,4.857332496
4684,1,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,1,n-dodecane,,1,0,Ce(III),0,HNO3,3,298.15,43000,4.633468456
4685,1,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,1,n-dodecane,,1,0,Ce(III),0,HNO3,4,298.15,61000,4.785329835
4686,1,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,1,n-dodecane,,1,0,Ce(III),0,HNO3,5,298.15,52000,4.716003344
4687,1,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,1,n-dodecane,,1,0,Ce(III),0,HNO3,6,298.15,31000,4.491361694
4688,1,CCCCCCP(=O)(CCCCCC)CC(=O)CC(C)C,0.75,Tetrachloroethylene,,1,0,La(III),0,HNO3,3,298.15,0.16,-0.795880017
4689,1,CCCCCCP(=O)(CCCCCC)CC(=O)CC(C)C,0.75,Tetrachloroethylene,,1,0,Ce(III),0,HNO3,3,298.15,0.43,-0.366531544
4690,1,CCCCCCP(=O)(CCCCCC)CC(=O)CC(C)C,0.75,Tetrachloroethylene,,1,0,Pr(III),0,HNO3,3,298.15,0.71,-0.148741651
4691,1,CCCCCCP(=O)(CCCCCC)CC(=O)CC(C)C,0.75,Tetrachloroethylene,,1,0,Nd(III),0,HNO3,3,298.15,0.85,-0.070581074
4692,1,CCCCCCP(=O)(CCCCCC)CC(=O)CC(C)C,0.75,Tetrachloroethylene,,1,0,Sm(III),0,HNO3,3,298.15,1.3,0.113943352
4693,1,CCCCCCP(=O)(CCCCCC)CC(=O)CC(C)C,0.75,Tetrachloroethylene,,1,0,Eu(III),0,HNO3,3,298.15,1.5,0.176091259
4694,1,CCCCCCP(=O)(CCCCCC)CC(=O)N(CC(C)C)CC(C)C,0.25,Tetrachloroethylene,,1,0,La(III),0,HNO3,3,298.15,0.29,-0.537602002
4695,1,CCCCCCP(=O)(CCCCCC)CC(=O)N(CC(C)C)CC(C)C,0.25,Tetrachloroethylene,,1,0,Ce(III),0,HNO3,3,298.15,0.69,-0.161150909
4696,1,CCCCCCP(=O)(CCCCCC)CC(=O)N(CC(C)C)CC(C)C,0.25,Tetrachloroethylene,,1,0,Pr(III),0,HNO3,3,298.15,0.92,-0.036212173
4697,1,CCCCCCP(=O)(CCCCCC)CC(=O)N(CC(C)C)CC(C)C,0.25,Tetrachloroethylene,,1,0,Nd(III),0,HNO3,3,298.15,1,0
4698,1,CCCCCCP(=O)(CCCCCC)CC(=O)N(CC(C)C)CC(C)C,0.25,Tetrachloroethylene,,1,0,Sm(III),0,HNO3,3,298.15,1.4,0.146128036
4699,1,CCCCCCP(=O)(CCCCCC)CC(=O)N(CC(C)C)CC(C)C,0.25,Tetrachloroethylene,,1,0,Eu(III),0,HNO3,3,298.15,1.4,0.146128036
4700,1,CCCCCCP(=O)(CCCCCC)CC(=O)N(C(C)CC)C(C)CC,0.25,Tetrachloroethylene,,1,0,La(III),0,HNO3,3,298.15,0.16,-0.795880017
4701,1,CCCCCCP(=O)(CCCCCC)CC(=O)N(C(C)CC)C(C)CC,0.25,Tetrachloroethylene,,1,0,Ce(III),0,HNO3,3,298.15,0.35,-0.455931956
4702,1,CCCCCCP(=O)(CCCCCC)CC(=O)N(C(C)CC)C(C)CC,0.25,Tetrachloroethylene,,1,0,Pr(III),0,HNO3,3,298.15,0.52,-0.283996656
4703,1,CCCCCCP(=O)(CCCCCC)CC(=O)N(C(C)CC)C(C)CC,0.25,Tetrachloroethylene,,1,0,Nd(III),0,HNO3,3,298.15,0.56,-0.251811973
4704,1,CCCCCCP(=O)(CCCCCC)CC(=O)N(C(C)CC)C(C)CC,0.25,Tetrachloroethylene,,1,0,Sm(III),0,HNO3,3,298.15,0.8,-0.096910013
4705,1,CCCCCCP(=O)(CCCCCC)CC(=O)N(C(C)CC)C(C)CC,0.25,Tetrachloroethylene,,1,0,Eu(III),0,HNO3,3,298.15,0.8,-0.096910013
4706,1,CCCCCCOP(=O)(CC(=O)N(CCCC)CCCC)OCCCCCC,0.065,Decalin,,1,0,Ce(III),0,HNO3,7.5,298.15,0.0108,-1.966576245
4707,1,CCCCCCOP(=O)(CC(=O)N(CCCC)CCCC)OCCCCCC,0.065,Decalin,,1,0,Ce(III),0,HNO3,5.5,298.15,0.01,-2
4708,1,CCCCCCOP(=O)(CC(=O)N(CCCC)CCCC)OCCCCCC,0.065,Decalin,,1,0,Ce(III),0,HNO3,3.5,298.15,0.0147,-1.832682665
4709,1,CCCCCCOP(=O)(CC(=O)N(CCCC)CCCC)OCCCCCC,0.065,Decalin,,1,0,Ce(III),0,HNO3,1.5,298.15,0.033,-1.48148606
4710,1,CCCCCCOP(=O)(CC(=O)N(CCCC)CCCC)OCCCCCC,1,Decalin,,1,0,Ce(III),0,HNO3,0.1,298.15,60,1.77815125
4711,1,CCCCCCOP(=O)(CC(=O)N(CCCC)CCCC)OCCCCCC,1,Decalin,,1,0,Ce(III),0,HNO3,2.55,298.15,10.2,1.008600172
4712,1,CCCCCCOP(=O)(CC(=O)N(CCCC)CCCC)OCCCCCC,1,Decalin,,1,0,Ce(III),0,HNO3,5.1,298.15,9.4,0.973127854
4713,1,CCCCCCOP(=O)(CC(=O)N(CCCC)CCCC)OCCCCCC,1,Decalin,,1,0,Ce(III),0,HNO3,0.1,298.15,57,1.755874856
4714,1,CCCCCCOP(=O)(CC(=O)N(CCCC)CCCC)OCCCCCC,1,Decalin,,1,0,Ce(III),0,HNO3,2.55,298.15,11,1.041392685
4715,1,CCCCCCOP(=O)(CC(=O)N(CCCC)CCCC)OCCCCCC,1,Decalin,,1,0,Ce(III),0,HNO3,5.1,298.15,11.4,1.056904851
4716,1,CCCCCCOP(=O)(CC(=O)N(CCCC)CCCC)OCCCCCC,0.5,Decalin,,1,0,Ce(III),0,HNO3,1,298.15,0.58,-0.236572006
4717,1,CCCCCCOP(=O)(CC(=O)N(CCCC)CCCC)OCCCCCC,0.5,Decalin,,1,0,Ce(III),0,HNO3,2.41,298.15,1.66,0.220108088
4718,1,CCCCCCOP(=O)(CC(=O)N(CCCC)CCCC)OCCCCCC,0.5,Decalin,,1,0,Ce(III),0,HNO3,4.57,298.15,2.16,0.334453751
4719,1,CCCCCCOP(=O)(CC(=O)N(CCCC)CCCC)OCCCCCC,0.5,Decalin,,1,0,Ce(III),0,HNO3,5.47,298.15,2.08,0.318063335
4720,1,CCCCCCOP(=O)(CC(=O)N(CCCC)CCCC)OCCCCCC,0.1,Decalin,,1,0,Ce(III),0,HNO3,1,298.15,0.0148,-1.829738285
4721,1,CCCCCCOP(=O)(CC(=O)N(CCCC)CCCC)OCCCCCC,0.1,Decalin,,1,0,Ce(III),0,HNO3,2.41,298.15,0.042,-1.37675071
4722,1,CCCCCCOP(=O)(CC(=O)N(CCCC)CCCC)OCCCCCC,0.1,Decalin,,1,0,Ce(III),0,HNO3,4.57,298.15,0.045,-1.346787486
4723,1,CCCCCCOP(=O)(CC(=O)N(CCCC)CCCC)OCCCCCC,0.1,Decalin,,1,0,Ce(III),0,HNO3,5.47,298.15,0.043,-1.366531544
4724,1,CCCCCCOP(=O)(CC(=O)N(CCCC)CCCC)OCCCCCC,0.08,Decalin,,1,0,Ce(III),0,HNO3,1,298.15,0.0073,-2.13667714
4725,1,CCCCCCOP(=O)(CC(=O)N(CCCC)CCCC)OCCCCCC,0.08,Decalin,,1,0,Ce(III),0,HNO3,2.41,298.15,0.0237,-1.625251654
4726,1,CCCCCCOP(=O)(CC(=O)N(CCCC)CCCC)OCCCCCC,0.08,Decalin,,1,0,Ce(III),0,HNO3,4.57,298.15,0.0271,-1.567030709
4727,1,CCCCCCOP(=O)(CC(=O)N(CCCC)CCCC)OCCCCCC,0.08,Decalin,,1,0,Ce(III),0,HNO3,5.47,298.15,0.0227,-1.643974143
4728,1,CCCCCCOP(=O)(CC(=O)N(CCCC)CCCC)OCCCCCC,0.065,Decalin,,1,0,Ce(III),0,HNO3,1,298.15,0.0038,-2.420216403
4729,1,CCCCCCOP(=O)(CC(=O)N(CCCC)CCCC)OCCCCCC,0.065,Decalin,,1,0,Ce(III),0,HNO3,2.41,298.15,0.0135,-1.869666232
4730,1,CCCCCCOP(=O)(CC(=O)N(CCCC)CCCC)OCCCCCC,0.065,Decalin,,1,0,Ce(III),0,HNO3,5.47,298.15,0.0123,-1.910094889
4731,1,CCCCCCOP(=O)(CC(=O)N(CCCC)CCCC)OCCCCCC,0.05,Decalin,,1,0,Ce(III),0,HNO3,1,298.15,0.0019,-2.721246399
4732,1,CCCCCCOP(=O)(CC(=O)N(CCCC)CCCC)OCCCCCC,0.05,Decalin,,1,0,Ce(III),0,HNO3,2.41,298.15,0.0063,-2.200659451
4733,1,CCCCCCOP(=O)(CC(=O)N(CCCC)CCCC)OCCCCCC,0.05,Decalin,,1,0,Ce(III),0,HNO3,5.47,298.15,0.0054,-2.26760624
4734,1,CCCCCCOP(=O)(CC(=O)N(CCCC)CCCC)OCCCCCC,0.03,Decalin,,1,0,Ce(III),0,HNO3,1,298.15,0.004,-2.397940009
4735,1,CCCCCCOP(=O)(CC(=O)N(CCCC)CCCC)OCCCCCC,0.03,Decalin,,1,0,Ce(III),0,HNO3,2.41,298.15,0.0014,-2.853871964
4736,1,CCCCCCOP(=O)(CC(=O)N(CCCC)CCCC)OCCCCCC,0.03,Decalin,,1,0,Ce(III),0,HNO3,4.57,298.15,0.0015,-2.823908741
4737,1,CCCCCCOP(=O)(CC(=O)N(CCCC)CCCC)OCCCCCC,0.03,Decalin,,1,0,Ce(III),0,HNO3,5.47,298.15,0.0014,-2.853871964
4738,1,CCCCCCOP(=O)(CC(=O)N(CCCC)CCCC)OCCCCCC,0.03,Decalin,,1,0,Ce(III),0,HNO3,12,298.15,0.0025,-2.602059991
4739,1,CCCCCCOP(=O)(CC(=O)N(CCCC)CCCC)OCCCCCC,0.02,Decalin,,1,0,Ce(III),0,HNO3,2.41,298.15,0.0003,-3.522878745
4740,1,CCCCCCOP(=O)(CC(=O)N(CCCC)CCCC)OCCCCCC,0.02,Decalin,,1,0,Ce(III),0,HNO3,4.57,298.15,0.0004,-3.397940009
4741,1,CCCCCCOP(=O)(CC(=O)N(CCCC)CCCC)OCCCCCC,0.02,Decalin,,1,0,Ce(III),0,HNO3,5.47,298.15,0.0003,-3.522878745
4742,1,CCCCCCOP(=O)(CC(=O)N(CCCC)CCCC)OCCCCCC,0.02,Decalin,,1,0,Ce(III),0,HNO3,12,298.15,0.0008,-3.096910013
4743,1,CCCCCCOP(=O)(CC(=O)N(CCCC)CCCC)OCCCCCC,0.015,Decalin,,1,0,Ce(III),0,HNO3,12,298.15,0.00041,-3.387216143
4744,1,CCCCCCOP(=O)(CC(=O)N(CCCC)CCCC)OCCCCCC,0.01,Decalin,,1,0,Ce(III),0,HNO3,12,298.15,0.00016,-3.795880017
4745,1,CCCCCCP(=O)(CCCCCC)CC(=O)N(CCCC)CCCC,0.25,Tetrachloroethylene,,1,0,La(III),0,HNO3,3,298.15,0.32,-0.494850022
4746,1,CCCCCCP(=O)(CCCCCC)CC(=O)N(CCCC)CCCC,0.25,Tetrachloroethylene,,1,0,Ce(III),0,HNO3,3,298.15,0.71,-0.148741651
4747,1,CCCCCCP(=O)(CCCCCC)CC(=O)N(CCCC)CCCC,0.25,Tetrachloroethylene,,1,0,Pr(III),0,HNO3,3,298.15,0.86,-0.065501549
4748,1,CCCCCCP(=O)(CCCCCC)CC(=O)N(CCCC)CCCC,0.25,Tetrachloroethylene,,1,0,Nd(III),0,HNO3,3,298.15,1,0
4749,1,CCCCCCP(=O)(CCCCCC)CC(=O)N(CCCC)CCCC,0.25,Tetrachloroethylene,,1,0,Sm(III),0,HNO3,3,298.15,1.3,0.113943352
4750,1,CCCCCCP(=O)(CCCCCC)CC(=O)N(CCCC)CCCC,0.25,Tetrachloroethylene,,1,0,Eu(III),0,HNO3,3,298.15,1.3,0.113943352
4751,1,CCCCCCOP(=O)(CCC(=O)N(CC)CC)OCCCCCC,0.5,Tetrachloroethylene,,1,0,La(III),0,HNO3,3,298.15,0.18,-0.744727495
4752,1,CCCCCCOP(=O)(CCC(=O)N(CC)CC)OCCCCCC,0.5,Tetrachloroethylene,,1,0,Ce(III),0,HNO3,3,298.15,0.23,-0.638272164
4753,1,CCCCCCOP(=O)(CCC(=O)N(CC)CC)OCCCCCC,0.5,Tetrachloroethylene,,1,0,Pr(III),0,HNO3,3,298.15,0.26,-0.585026652
4754,1,CCCCCCOP(=O)(CCC(=O)N(CC)CC)OCCCCCC,0.5,Tetrachloroethylene,,1,0,Nd(III),0,HNO3,3,298.15,0.28,-0.552841969
4755,1,CCCCCCOP(=O)(CCC(=O)N(CC)CC)OCCCCCC,0.5,Tetrachloroethylene,,1,0,Sm(III),0,HNO3,3,298.15,0.38,-0.420216403
4756,1,CCCCCCOP(=O)(CCC(=O)N(CC)CC)OCCCCCC,0.5,Tetrachloroethylene,,1,0,Eu(III),0,HNO3,3,298.15,0.43,-0.366531544
4757,1,CCCCCCP(=O)(CCCCCC)CC(=O)N(CC)CC,0.25,Tetrachloroethylene,,1,0,La(III),0,HNO3,3,298.15,0.73,-0.13667714
4758,1,CCCCCCP(=O)(CCCCCC)CC(=O)N(CC)CC,0.25,Tetrachloroethylene,,1,0,Ce(III),0,HNO3,3,298.15,1.4,0.146128036
4759,1,CCCCCCP(=O)(CCCCCC)CC(=O)N(CC)CC,0.25,Tetrachloroethylene,,1,0,Pr(III),0,HNO3,3,298.15,1.7,0.230448921
4760,1,CCCCCCP(=O)(CCCCCC)CC(=O)N(CC)CC,0.25,Tetrachloroethylene,,1,0,Nd(III),0,HNO3,3,298.15,1.8,0.255272505
4761,1,CCCCCCP(=O)(CCCCCC)CC(=O)N(CC)CC,0.25,Tetrachloroethylene,,1,0,Sm(III),0,HNO3,3,298.15,2.2,0.342422681
4762,1,CCCCCCP(=O)(CCCCCC)CC(=O)N(CC)CC,0.25,Tetrachloroethylene,,1,0,Eu(III),0,HNO3,3,298.15,2,0.301029996
4763,1,CCCCCCOP(=O)(OCCCCCC)C(=O)N(CC)CC,0.5,Decalin,,1,0,Ce(III),0,HNO3,7.5,298.15,0.0161,-1.793174124
4764,1,CCCCCCOP(=O)(OCCCCCC)C(=O)N(CC)CC,0.5,Decalin,,1,0,Ce(III),0,HNO3,5.5,298.15,0.0096,-2.017728767
4765,1,CCCCCCOP(=O)(OCCCCCC)C(=O)N(CC)CC,0.5,Decalin,,1,0,Ce(III),0,HNO3,3.5,298.15,0.0095,-2.022276395
4766,1,CCCCCCOP(=O)(OCCCCCC)C(=O)N(CC)CC,0.5,Decalin,,1,0,Ce(III),0,HNO3,1.5,298.15,0.0156,-1.806875402
4767,1,CCCCCCCC(=O)N(CCCCCC)CCCCCC,1.1,Solv100,,1,0,Dy(III),0,HNO3,4,298.15,0.16,-0.795880017
4768,1,CCCCCCCC(=O)N(CCCCCC)CCCCCC,1.1,Solv100,,1,0,Nd(III),0,HNO3,4,298.15,0.0001,-4
4769,1,CCCCCCCC(=O)N(CCCCCC)CCCCCC,1.1,Solv100,,1,0,Gd(III),0,HNO3,4,298.15,0.04,-1.397940009
4770,1,CCCCCCCC(=O)N(CCCCCC)CCCCCC,1.1,Solv100,,1,0,La(III),0,HNO3,4,298.15,0.07,-1.15490196
4771,1,CCCCCCCC(=O)N(CCCCCC)CCCCCC,1.1,Solv100,,1,0,Ce(III),0,HNO3,4,298.15,0.23,-0.638272164
4772,1,CCCCCCCC(=O)N(CCCCCC)CCCCCC,1.1,Solv100,,1,0,Pr(III),0,HNO3,4,298.15,0.0001,-4
4773,1,CCCCCCCC(=O)N(CCCCCC)CCCCCC,1.1,SSD70,,1,0,Dy(III),0,HNO3,4,298.15,0.32,-0.494850022
4774,1,CCCCCCCC(=O)N(CCCCCC)CCCCCC,1.1,SSD70,,1,0,Nd(III),0,HNO3,4,298.15,0.02,-1.698970004
4775,1,CCCCCCCC(=O)N(CCCCCC)CCCCCC,1.1,SSD70,,1,0,Gd(III),0,HNO3,4,298.15,0.16,-0.795880017
4776,1,CCCCCCCC(=O)N(CCCCCC)CCCCCC,1.1,SSD70,,1,0,La(III),0,HNO3,4,298.15,0.14,-0.853871964
4777,1,CCCCCCCC(=O)N(CCCCCC)CCCCCC,1.1,SSD70,,1,0,Ce(III),0,HNO3,4,298.15,0.37,-0.431798276
4778,1,CCCCCCCC(=O)N(CCCCCC)CCCCCC,1.1,SSD70,,1,0,Pr(III),0,HNO3,4,298.15,0.04,-1.397940009
4779,1,CCCCCCCCCCCCCCC(C(=O)N(C)CCCC)C(=O)N(C)CCCC,1,n-dodecane,,1,0,Eu(III),0,HNO3,1,298.15,0.22,-0.657577319
4780,1,CCCCCCCCCCCCCCC(C(=O)N(C)CCCC)C(=O)N(C)CCCC,1,n-dodecane,,1,0,Eu(III),0,HNO3,2,298.15,0.9,-0.045757491
4781,1,CCCCCCCCCCCCCCC(C(=O)N(C)CCCC)C(=O)N(C)CCCC,1,n-dodecane,,1,0,Eu(III),0,HNO3,3,298.15,3.7,0.568201724
4782,1,CCCCCCCCCCCCCCC(C(=O)N(C)CCCC)C(=O)N(C)CCCC,1,n-dodecane,,1,0,Eu(III),0,HNO3,4,298.15,7,0.84509804
4783,1,CCCCCCCCCCCCCCC(C(=O)N(C)CCCC)C(=O)N(C)CCCC,1,n-dodecane,,1,0,Eu(III),0,HNO3,5,298.15,10.5,1.021189299
4784,1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.1,hydrogenated tetrapropylene,1-octanol,0.9,0.1,Eu(III),0,HNO3,3,295.15,789,2.897077003
4785,1,CCCCCCCCN(C)C(=O)C(CCCCCC)(OCC)C(=O)N(C)CCCCCCCC,0.6,hydrogenated tetrapropylene,,1,0,La(III),0,HNO3,3.1,295.15,1.69,0.227886705
4786,1,CCCCCCCCN(C)C(=O)C(CCCCCC)(OCC)C(=O)N(C)CCCCCCCC,0.6,hydrogenated tetrapropylene,,1,0,Pr(III),0,HNO3,3.1,295.15,2.04,0.309630167
4787,1,CCCCCCCCN(C)C(=O)C(CCCCCC)(OCC)C(=O)N(C)CCCCCCCC,0.6,hydrogenated tetrapropylene,,1,0,Nd(III),0,HNO3,3.1,295.15,1.77,0.247973266
4788,1,CCCCCCCCN(C)C(=O)C(CCCCCC)(OCC)C(=O)N(C)CCCCCCCC,0.6,hydrogenated tetrapropylene,,1,0,Sm(III),0,HNO3,3.1,295.15,0.36,-0.443697499
4789,1,CCCCCCCCN(C)C(=O)C(CCCCCC)(OCC)C(=O)N(C)CCCCCCCC,0.6,hydrogenated tetrapropylene,,1,0,Eu(III),0,HNO3,3.1,295.15,1.14,0.056904851
4790,1,CCCCCCCCN(C)C(=O)C(CCCCCC)(OCC)C(=O)N(C)CCCCCCCC,0.6,hydrogenated tetrapropylene,,1,0,Eu(III),0,HNO3,3.1,295.15,1.04,0.017033339
4791,1,CCCCCCCCN(C)C(=O)C(CCCCCC)(OCC)C(=O)N(C)CCCCCCCC,0.6,hydrogenated tetrapropylene,,1,0,Gd(III),0,HNO3,3.1,295.15,1.32,0.120573931
4792,1,CCCCCCCCN(C)C(=O)C(CCCCCC)(OCC)C(=O)N(C)CCCCCCCC,0.6,hydrogenated tetrapropylene,,1,0,Ce(III),0,HNO3,3.1,295.15,0.01,-2
4793,1,CCCCCCCCN(C)C(=O)C(CCCCCC)(OCC)C(=O)N(C)CCCCCCCC,0.6,hydrogenated tetrapropylene,,1,0,La(III),0,HNO3,3.1,295.15,2.13,0.328379603
4794,1,CCCCCCCCN(C)C(=O)C(CCCCCC)(OCC)C(=O)N(C)CCCCCCCC,0.6,hydrogenated tetrapropylene,,1,0,Pr(III),0,HNO3,3.1,295.15,2.52,0.401400541
4795,1,CCCCCCCCN(C)C(=O)C(CCCCCC)(OCC)C(=O)N(C)CCCCCCCC,0.6,hydrogenated tetrapropylene,,1,0,Nd(III),0,HNO3,3.1,295.15,2.16,0.334453751
4796,1,CCCCCCCCN(C)C(=O)C(CCCCCC)(OCC)C(=O)N(C)CCCCCCCC,0.6,hydrogenated tetrapropylene,,1,0,Sm(III),0,HNO3,3.1,295.15,1.67,0.222716471
4797,1,CCCCCCCCN(C)C(=O)C(CCCCCC)(OCC)C(=O)N(C)CCCCCCCC,0.6,hydrogenated tetrapropylene,,1,0,Eu(III),0,HNO3,3.1,295.15,1.39,0.1430148
4798,1,CCCCCCCCN(C)C(=O)C(CCCCCC)(OCC)C(=O)N(C)CCCCCCCC,0.6,hydrogenated tetrapropylene,,1,0,Eu(III),0,HNO3,3.1,295.15,1.27,0.103803721
4799,1,CCCCCCCCN(C)C(=O)C(CCCCCC)(OCC)C(=O)N(C)CCCCCCCC,0.6,hydrogenated tetrapropylene,,1,0,Gd(III),0,HNO3,3.1,295.15,1.84,0.264817823
4800,1,CCCCCCCCN(C)C(=O)C(CCCCCC)(OCC)C(=O)N(C)CCCCCCCC,0.6,hydrogenated tetrapropylene,,1,0,Ce(III),0,HNO3,3.1,295.15,0.01,-2
4801,1,CCCCCCCCN(C)C(=O)C(CCCCCC)(OCC)C(=O)N(C)CCCCCCCC,0.2,tetrachloroethane,,1,0,Eu(III),0,HNO3,3,295.15,0.024,-1.619788758
4802,1,CCCCCCCCN(C)C(=O)C(CCCCCC)(OCC)C(=O)N(C)CCCCCCCC,0.2,1-octanol,,1,0,Eu(III),0,HNO3,3,295.15,0.033,-1.48148606
4803,1,CCCCCCCCN(C)C(=O)C(CCCCCC)(OCC)C(=O)N(C)CCCCCCCC,0.2,hydrogenated tetrapropylene,1-octanol,0.9,0.1,Eu(III),0,HNO3,3,295.15,0.035,-1.455931956
4804,1,CCCCCCCCOP(=O)(OCCCCCCCC)C(=O)N(CC)CC,0.5,Decalin,,1,0,Ce(III),0,HNO3,7.5,298.15,0.0136,-1.866461092
4805,1,CCCCCCCCOP(=O)(OCCCCCCCC)C(=O)N(CC)CC,0.5,Decalin,,1,0,Ce(III),0,HNO3,6.5,298.15,0.0113,-1.946921557
4806,1,CCCCCCCCOP(=O)(OCCCCCCCC)C(=O)N(CC)CC,0.5,Decalin,,1,0,Ce(III),0,HNO3,5.5,298.15,0.0091,-2.040958608
4807,1,CCCCCCCCOP(=O)(OCCCCCCCC)C(=O)N(CC)CC,0.5,Decalin,,1,0,Ce(III),0,HNO3,4.5,298.15,0.0072,-2.142667504
4808,1,CCCCCCCCOP(=O)(OCCCCCCCC)C(=O)N(CC)CC,0.5,Decalin,,1,0,Ce(III),0,HNO3,3.5,298.15,0.009,-2.045757491
4809,1,CCCCCCCCOP(=O)(OCCCCCCCC)C(=O)N(CC)CC,0.5,Decalin,,1,0,Ce(III),0,HNO3,2.5,298.15,0.01,-2
