Extractants_count,SMILES_canonical,Extractant_conc_M,Solvent_A,Solvent_B,Volume_fraction_A,Volume_fraction_B,Metal,Metal_conc_mM,Acid_type,Acid_conc_M,Temperature_K,,Log_D
1,CCCCCCCCP(=O)(CCCCCCCC)Cc1cccc(CP(=O)(CCCCCCCC)CCCCCCCC)[n+]1[O-],0.0003,toluene,,1,0,Dy(III),0,HCl,0.001,298.15,,0.84509804
1,CCCCCCCCP(=O)(CCCCCCCC)Cc1cccc(CP(=O)(CCCCCCCC)CCCCCCCC)[n+]1[O-],0.0003,toluene,,1,0,Nd(III),0,HCl,0.001,298.15,,1.301029996
1,CCCCCCCCP(=O)(CCCCCCCC)Cc1cccc(CP(=O)(CCCCCCCC)CCCCCCCC)[n+]1[O-],0.0003,toluene,,1,0,Pr(III),0,HCl,0.001,298.15,,1.176091259
1,CCCCCCCCP(=O)(CCCCCCCC)Cc1cccc(CP(=O)(CCCCCCCC)CCCCCCCC)[n+]1[O-],0.0003,toluene,,1,0,Ce(III),0,HCl,0.001,298.15,,0.929418926
1,CCCCCCCCP(=O)(CCCCCCCC)Cc1cccc(CP(=O)(CCCCCCCC)CCCCCCCC)[n+]1[O-],0.0003,toluene,,1,0,La(III),0,HCl,0.001,298.15,,0.544068044
1,CCCCCCCCP(=O)(CCCCCCCC)Cc1cccc(CP(=O)(CCCCCCCC)CCCCCCCC)[n+]1[O-],0.03,toluene,,1,0,Lu(III),0,HNO3,0.3,298.15,,0.812913357
1,CCCCCCCCP(=O)(CCCCCCCC)Cc1cccc(CP(=O)(CCCCCCCC)CCCCCCCC)[n+]1[O-],0.03,toluene,,1,0,Yb(III),0,HNO3,0.3,298.15,,0.903089987
1,CCCCCCCCP(=O)(CCCCCCCC)Cc1cccc(CP(=O)(CCCCCCCC)CCCCCCCC)[n+]1[O-],0.0003,toluene,,1,0,Sm(III),0,HCl,0.001,298.15,,1.477121255
1,CCCCCCCCP(=O)(CCCCCCCC)Cc1cccc(CP(=O)(CCCCCCCC)CCCCCCCC)[n+]1[O-],0.0003,toluene,,1,0,Ho(III),0,HCl,0.001,298.15,,0.698970004
1,CCCCN(CCCC)C(=O)CCC(=O)N(CCCC)CCCC,0.2,toluene,,1,0,Dy(III),0,HNO3,4,298.15,,-1.301029996
1,CCCCN(CCCC)C(=O)CCC(=O)N(CCCC)CCCC,0.2,toluene,,1,0,Nd(III),0,HNO3,4,298.15,,-1.22184875
1,CCCCN(CCCC)C(=O)CCC(=O)N(CCCC)CCCC,0.2,toluene,,1,0,Sm(III),0,HNO3,4,298.15,,-1.301029996
1,CCCCN(CCCC)C(=O)CCC(=O)N(CCCC)CCCC,0.2,toluene,,1,0,Eu(III),0,HNO3,4,298.15,,-1.301029996
1,CCCCN(CCCC)C(=O)CCC(=O)N(CCCC)CCCC,0.2,toluene,,1,0,Gd(III),0,HNO3,4,298.15,,-1.397940009
1,CCc1ccc(N(CC)C(=O)c2ccc3ccc4ccc(C(=O)N(CC)c5ccc(CC)cc5)nc4c3n2)cc1,0.05,meta-nitrobenzotrifluoride,,1,0,Nd(III),0,HNO3,3,298.15,,1.84509804
1,CCc1ccc(N(CC)C(=O)c2ccc3ccc4ccc(C(=O)N(CC)c5ccc(CC)cc5)nc4c3n2)cc1,0.05,meta-nitrobenzotrifluoride,,1,0,Pr(III),0,HNO3,3,298.15,,1.954242509
1,CCc1ccc(N(CC)C(=O)c2ccc3ccc4ccc(C(=O)N(CC)c5ccc(CC)cc5)nc4c3n2)cc1,0.05,meta-nitrobenzotrifluoride,,1,0,Ce(III),0,HNO3,3,298.15,,2.301029996
1,CCc1ccc(N(CC)C(=O)c2ccc3ccc4ccc(C(=O)N(CC)c5ccc(CC)cc5)nc4c3n2)cc1,0.05,meta-nitrobenzotrifluoride,,1,0,Ho(III),0,HNO3,3,298.15,,0.544068044
1,CCc1ccc(N(CC)C(=O)c2ccc3ccc4ccc(C(=O)N(CC)c5ccc(CC)cc5)nc4c3n2)cc1,0.05,meta-nitrobenzotrifluoride,,1,0,Sm(III),0,HNO3,3,298.15,,1.301029996
1,CCc1ccc(N(CC)C(=O)c2ccc3ccc4ccc(C(=O)N(CC)c5ccc(CC)cc5)nc4c3n2)cc1,0.05,meta-nitrobenzotrifluoride,,1,0,Lu(III),0,HNO3,3,298.15,,-0.096910013
1,CCCCN(CCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCC)CCCC)nc3c2n1,0.05,meta-nitrobenzotrifluoride,,1,0,Ce(III),0,HNO3,3,298.15,,-1.045757491
1,CCc1ccc(N(CC)C(=O)c2ccc3ccc4ccc(C(=O)N(CC)c5ccc(CC)cc5)nc4c3n2)cc1,0.05,meta-nitrobenzotrifluoride,,1,0,La(III),0,HNO3,3,298.15,,2.698970004
1,CCc1ccc(N(CC)C(=O)c2ccc3ccc4ccc(C(=O)N(CC)c5ccc(CC)cc5)nc4c3n2)cc1,0.05,meta-nitrobenzotrifluoride,,1,0,Eu(III),0,HNO3,3,298.15,,1
1,CCCCN(CCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCC)CCCC)nc3c2n1,0.05,meta-nitrobenzotrifluoride,,1,0,La(III),0,HNO3,3,298.15,,-1.008773924
1,CCc1ccc(N(CC)C(=O)c2ccc3ccc4ccc(C(=O)N(CC)c5ccc(CC)cc5)nc4c3n2)cc1,0.05,meta-nitrobenzotrifluoride,,1,0,Tb(III),0,HNO3,3,298.15,,0.84509804
1,CCCCN(CCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCC)CCCC)nc3c2n1,0.05,meta-nitrobenzotrifluoride,,1,0,Lu(III),0,HNO3,3,298.15,,-1.301029996
1,CCCCN(CCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCC)CCCC)nc3c2n1,0.05,meta-nitrobenzotrifluoride,,1,0,Yb(III),0,HNO3,3,298.15,,-1.15490196
1,CCCCN(CCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCC)CCCC)nc3c2n1,0.05,meta-nitrobenzotrifluoride,,1,0,Tm(III),0,HNO3,3,298.15,,-1.096910013
1,CCCCN(CCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCC)CCCC)nc3c2n1,0.05,meta-nitrobenzotrifluoride,,1,0,Er(III),0,HNO3,3,298.15,,-1.397940009
1,CCCCN(CCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCC)CCCC)nc3c2n1,0.05,meta-nitrobenzotrifluoride,,1,0,Ho(III),0,HNO3,3,298.15,,-1.036212173
1,CCCCN(CCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCC)CCCC)nc3c2n1,0.05,meta-nitrobenzotrifluoride,,1,0,Dy(III),0,HNO3,3,298.15,,-1.22184875
1,CCc1ccc(N(CC)C(=O)c2ccc3ccc4ccc(C(=O)N(CC)c5ccc(CC)cc5)nc4c3n2)cc1,0.05,meta-nitrobenzotrifluoride,,1,0,Gd(III),0,HNO3,3,298.15,,0.929418926
1,CCCCN(CCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCC)CCCC)nc3c2n1,0.05,meta-nitrobenzotrifluoride,,1,0,Tb(III),0,HNO3,3,298.15,,-1.301029996
1,CCCCN(CCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCC)CCCC)nc3c2n1,0.05,meta-nitrobenzotrifluoride,,1,0,Eu(III),0,HNO3,3,298.15,,-1.086186148
1,CCCCN(CCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCC)CCCC)nc3c2n1,0.05,meta-nitrobenzotrifluoride,,1,0,Sm(III),0,HNO3,3,298.15,,-1
1,CCCCN(CCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCC)CCCC)nc3c2n1,0.05,meta-nitrobenzotrifluoride,,1,0,Nd(III),0,HNO3,3,298.15,,-1.022276395
1,CCc1ccc(N(CC)C(=O)c2ccc3ccc4ccc(C(=O)N(CC)c5ccc(CC)cc5)nc4c3n2)cc1,0.05,meta-nitrobenzotrifluoride,,1,0,Yb(III),0,HNO3,3,298.15,,-0.045757491
1,CCc1ccc(N(CC)C(=O)c2ccc3ccc4ccc(C(=O)N(CC)c5ccc(CC)cc5)nc4c3n2)cc1,0.05,meta-nitrobenzotrifluoride,,1,0,Tm(III),0,HNO3,3,298.15,,0
1,CCc1ccc(N(CC)C(=O)c2ccc3ccc4ccc(C(=O)N(CC)c5ccc(CC)cc5)nc4c3n2)cc1,0.05,meta-nitrobenzotrifluoride,,1,0,Er(III),0,HNO3,3,298.15,,0.477121255
1,CCc1ccc(N(CC)C(=O)c2ccc3ccc4ccc(C(=O)N(CC)c5ccc(CC)cc5)nc4c3n2)cc1,0.05,meta-nitrobenzotrifluoride,,1,0,Dy(III),0,HNO3,3,298.15,,0.812913357
1,CCCCN(CCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCC)CCCC)nc3c2n1,0.05,meta-nitrobenzotrifluoride,,1,0,Gd(III),0,HNO3,3,298.15,,-1.096910013
1,CCCCN(CCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCC)CCCC)nc3c2n1,0.05,meta-nitrobenzotrifluoride,,1,0,Pr(III),0,HNO3,3,298.15,,-0.823908741
1,O=C(O)CN(CCO)CCN(CC(=O)O)CC(=O)O,0.05,n-dodecane,,1,0,Dy(III),0,HNO3,3,298.15,,1.079181246
1,O=C(O)CN(CCO)CCN(CC(=O)O)CC(=O)O,0.05,n-dodecane,,1,0,Nd(III),0,HNO3,3,298.15,,0.947580749
1,O=C(O)CN(CC(=O)O)C1CCCCC1N(CC(=O)O)CC(=O)O,0.1,n-dodecane,,1,0,Gd(III),0,HNO3,3,298.15,,1.579783597
1,O=C(O)CN(CC(=O)O)C1CCCCC1N(CC(=O)O)CC(=O)O,0.1,n-dodecane,,1,0,Dy(III),0,HNO3,3,298.15,,1.079181246
1,O=C(O)CN(CC(=O)O)C1CCCCC1N(CC(=O)O)CC(=O)O,0.1,n-dodecane,,1,0,Eu(III),0,HNO3,3,298.15,,1.389166084
1,O=C(O)CN(CC(=O)O)C1CCCCC1N(CC(=O)O)CC(=O)O,0.1,n-dodecane,,1,0,Sm(III),0,HNO3,3,298.15,,1.72932681
1,O=C(O)CN(CC(=O)O)C1CCCCC1N(CC(=O)O)CC(=O)O,0.1,n-dodecane,,1,0,Nd(III),0,HNO3,3,298.15,,1.307709923
1,O=C(O)CN(CC(=O)O)C1CCCCC1N(CC(=O)O)CC(=O)O,0.1,n-dodecane,,1,0,Ce(III),0,HNO3,3,298.15,,0.621176282
1,O=C(O)CN(CC(=O)O)C1CCCCC1N(CC(=O)O)CC(=O)O,0.1,n-dodecane,,1,0,La(III),0,HNO3,3,298.15,,0.523746467
1,O=C(O)CN(CC(=O)O)C1CCCCC1N(CC(=O)O)CC(=O)O,0.1,n-dodecane,,1,0,Pr(III),0,HNO3,3,298.15,,1.080626487
1,O=C(O)CN(CCO)CCN(CC(=O)O)CC(=O)O,0.05,n-dodecane,,1,0,Eu(III),0,HNO3,3,298.15,,1.36361198
1,O=C(O)CN(CCO)CCN(CC(=O)O)CC(=O)O,0.05,n-dodecane,,1,0,Sm(III),0,HNO3,3,298.15,,1.645520515
1,O=C(O)CN(CCO)CCN(CC(=O)O)CC(=O)O,0.05,n-dodecane,,1,0,Pr(III),0,HNO3,3,298.15,,0.942504106
1,O=C(O)CN(CCO)CCN(CC(=O)O)CC(=O)O,0.05,n-dodecane,,1,0,Ce(III),0,HNO3,3,298.15,,0.546542663
1,O=C(O)CN(CCO)CCN(CC(=O)O)CC(=O)O,0.05,n-dodecane,,1,0,La(III),0,HNO3,3,298.15,,0.330413773
1,O=C(O)CN(CCO)CCN(CC(=O)O)CC(=O)O,0.05,n-dodecane,,1,0,Gd(III),0,HNO3,3,298.15,,1.556302501
1,CCN(C(=O)c1cccc(C(=O)N(CC)c2ccc(C)cc2)n1)c1ccc(C)cc1,0.2,phenyl trifluoromethyl sulfone,,1,0,Tm(III),0.01,HNO3,2,298.15,,0.740362689
1,CCN(C(=O)c1cccc(C(=O)N(CC)c2ccc(C)cc2)n1)c1ccc(C)cc1,0.2,phenyl trifluoromethyl sulfone,,1,0,Gd(III),0.01,HNO3,2,298.15,,-0.096910013
1,CCN(C(=O)c1cccc(C(=O)N(CC)c2ccc(C)cc2)n1)c1ccc(C)cc1,0.2,phenyl trifluoromethyl sulfone,,1,0,Tb(III),0.01,HNO3,2,298.15,,0.079181246
1,CCN(C(=O)c1cccc(C(=O)N(CC)c2ccc(C)cc2)n1)c1ccc(C)cc1,0.2,phenyl trifluoromethyl sulfone,,1,0,Ho(III),0.01,HNO3,2,298.15,,0.505149978
1,CCN(C(=O)c1cccc(C(=O)N(CC)c2ccc(C)cc2)n1)c1ccc(C)cc1,0.2,phenyl trifluoromethyl sulfone,,1,0,Er(III),0.01,HNO3,2,298.15,,0.602059991
1,CCN(C(=O)c1cccc(C(=O)N(CC)c2ccc(C)cc2)n1)c1ccc(C)cc1,0.2,phenyl trifluoromethyl sulfone,,1,0,Yb(III),0.01,HNO3,2,298.15,,0.851258349
1,CCN(C(=O)c1cccc(C(=O)N(CC)c2ccccc2C)n1)c1ccccc1C,0.2,phenyl trifluoromethyl sulfone,,1,0,Dy(III),0.01,HNO3,2,298.15,,0.146128036
1,CCN(C(=O)c1cccc(C(=O)N(CC)c2ccccc2C)n1)c1ccccc1C,0.2,phenyl trifluoromethyl sulfone,,1,0,La(III),0.01,HNO3,2,298.15,,-0.522878745
1,CCN(C(=O)c1cccc(C(=O)N(CC)c2ccccc2C)n1)c1ccccc1C,0.2,phenyl trifluoromethyl sulfone,,1,0,Pr(III),0.01,HNO3,2,298.15,,0
1,CCN(C(=O)c1cccc(C(=O)N(CC)c2ccccc2C)n1)c1ccccc1C,0.2,phenyl trifluoromethyl sulfone,,1,0,Nd(III),0.01,HNO3,2,298.15,,0.113943352
1,CCN(C(=O)c1cccc(C(=O)N(CC)c2ccccc2C)n1)c1ccccc1C,0.2,phenyl trifluoromethyl sulfone,,1,0,Eu(III),0.01,HNO3,2,298.15,,0
1,CCN(C(=O)c1cccc(C(=O)N(CC)c2ccc(C)cc2)n1)c1ccc(C)cc1,0.2,phenyl trifluoromethyl sulfone,,1,0,Eu(III),0.01,HNO3,2,298.15,,0
1,CCN(C(=O)c1cccc(C(=O)N(CC)c2ccc(C)cc2)n1)c1ccc(C)cc1,0.2,phenyl trifluoromethyl sulfone,,1,0,Lu(III),0.01,HNO3,2,298.15,,0.954242509
1,CCN(C(=O)c1cccc(C(=O)N(CC)c2ccc(C)cc2)n1)c1ccc(C)cc1,0.2,phenyl trifluoromethyl sulfone,,1,0,Sm(III),0.01,HNO3,2,298.15,,0
1,CCN(C(=O)c1cccc(C(=O)N(CC)c2cccc(C)c2)n1)c1cccc(C)c1,0.2,phenyl trifluoromethyl sulfone,,1,0,Dy(III),0.01,HNO3,2,298.15,,0.176091259
1,CCN(C(=O)c1cccc(C(=O)N(CC)c2ccc(C)cc2)n1)c1ccc(C)cc1,0.2,phenyl trifluoromethyl sulfone,,1,0,Pr(III),0.01,HNO3,2,298.15,,0.204119983
1,CCN(C(=O)c1cccc(C(=O)N(CC)c2ccc(C)cc2)n1)c1ccc(C)cc1,0.2,phenyl trifluoromethyl sulfone,,1,0,Ce(III),0.01,HNO3,2,298.15,,0
1,CCN(C(=O)c1cccc(C(=O)N(CC)c2ccc(C)cc2)n1)c1ccc(C)cc1,0.2,phenyl trifluoromethyl sulfone,,1,0,La(III),0.01,HNO3,2,298.15,,0.113943352
1,CCN(C(=O)c1cccc(C(=O)N(CC)c2cccc(C)c2)n1)c1cccc(C)c1,0.2,phenyl trifluoromethyl sulfone,,1,0,Lu(III),0.01,HNO3,2,298.15,,0.740362689
1,CCN(C(=O)c1cccc(C(=O)N(CC)c2cccc(C)c2)n1)c1cccc(C)c1,0.2,phenyl trifluoromethyl sulfone,,1,0,Tm(III),0.01,HNO3,2,298.15,,0.544068044
1,CCN(C(=O)c1cccc(C(=O)N(CC)c2cccc(C)c2)n1)c1cccc(C)c1,0.2,phenyl trifluoromethyl sulfone,,1,0,Er(III),0.01,HNO3,2,298.15,,0.447158031
1,CCN(C(=O)c1cccc(C(=O)N(CC)c2ccccc2C)n1)c1ccccc1C,0.2,phenyl trifluoromethyl sulfone,,1,0,Gd(III),0.01,HNO3,2,298.15,,-0.096910013
1,CCN(C(=O)c1cccc(C(=O)N(CC)c2cccc(C)c2)n1)c1cccc(C)c1,0.2,phenyl trifluoromethyl sulfone,,1,0,Tb(III),0.01,HNO3,2,298.15,,0.079181246
1,CCN(C(=O)c1cccc(C(=O)N(CC)c2cccc(C)c2)n1)c1cccc(C)c1,0.2,phenyl trifluoromethyl sulfone,,1,0,Gd(III),0.01,HNO3,2,298.15,,-0.096910013
1,CCN(C(=O)c1cccc(C(=O)N(CC)c2cccc(C)c2)n1)c1cccc(C)c1,0.2,phenyl trifluoromethyl sulfone,,1,0,Nd(III),0.01,HNO3,2,298.15,,0.255272505
1,CCN(C(=O)c1cccc(C(=O)N(CC)c2cccc(C)c2)n1)c1cccc(C)c1,0.2,phenyl trifluoromethyl sulfone,,1,0,Pr(III),0.01,HNO3,2,298.15,,0.255272505
1,CCN(C(=O)c1cccc(C(=O)N(CC)c2cccc(C)c2)n1)c1cccc(C)c1,0.2,phenyl trifluoromethyl sulfone,,1,0,Ce(III),0.01,HNO3,2,298.15,,0.477121255
1,CCN(C(=O)c1cccc(C(=O)N(CC)c2cccc(C)c2)n1)c1cccc(C)c1,0.2,phenyl trifluoromethyl sulfone,,1,0,La(III),0.01,HNO3,2,298.15,,0.698970004
1,CCN(C(=O)c1cccc(C(=O)N(CC)c2ccc(C)cc2)n1)c1ccc(C)cc1,0.2,phenyl trifluoromethyl sulfone,,1,0,Nd(III),0.01,HNO3,2,298.15,,0.041392685
1,CCN(C(=O)c1cccc(C(=O)N(CC)c2ccccc2C)n1)c1ccccc1C,0.2,phenyl trifluoromethyl sulfone,,1,0,Tb(III),0.01,HNO3,2,298.15,,0.079181246
1,CCN(C(=O)c1cccc(C(=O)N(CC)c2ccc(C)cc2)n1)c1ccc(C)cc1,0.2,phenyl trifluoromethyl sulfone,,1,0,Dy(III),0.01,HNO3,2,298.15,,0.255272505
1,CCN(C(=O)c1cccc(C(=O)N(CC)c2ccccc2C)n1)c1ccccc1C,0.2,phenyl trifluoromethyl sulfone,,1,0,Ho(III),0.01,HNO3,2,298.15,,0.397940009
1,CCCCCCc1ccc(N(CC)C(=O)c2cccc(-c3cccc(C(=O)N(CC)c4ccc(CCCCCC)cc4)n3)n2)cc1,0.1,meta-nitrobenzotrifluoride,,1,0,Lu(III),0.01,HNO3,3,298.15,,-0.795880017
1,CCN(C(=O)c1cccc(C(=O)N(CC)c2ccccc2C)n1)c1ccccc1C,0.2,phenyl trifluoromethyl sulfone,,1,0,Yb(III),0.01,HNO3,2,298.15,,0.556302501
1,CCN(C(=O)c1cccc(C(=O)N(CC)c2ccccc2C)n1)c1ccccc1C,0.2,phenyl trifluoromethyl sulfone,,1,0,Sm(III),0.01,HNO3,2,298.15,,0.041392685
1,CCN(C(=O)c1cccc(C(=O)N(CC)c2ccccc2C)n1)c1ccccc1C,0.2,phenyl trifluoromethyl sulfone,,1,0,Ce(III),0.01,HNO3,2,298.15,,-0.22184875
1,CCN(C(=O)c1cccc(C(=O)N(CC)c2cccc(C)c2)n1)c1cccc(C)c1,0.2,phenyl trifluoromethyl sulfone,,1,0,Yb(III),0.01,HNO3,2,298.15,,0.602059991
1,CCN(C(=O)c1cccc(C(=O)N(CC)c2cccc(C)c2)n1)c1cccc(C)c1,0.2,phenyl trifluoromethyl sulfone,,1,0,Ho(III),0.01,HNO3,2,298.15,,0.397940009
1,CCN(C(=O)c1cccc(C(=O)N(CC)c2cccc(C)c2)n1)c1cccc(C)c1,0.2,phenyl trifluoromethyl sulfone,,1,0,Eu(III),0.01,HNO3,2,298.15,,0.041392685
1,CCN(C(=O)c1cccc(C(=O)N(CC)c2cccc(C)c2)n1)c1cccc(C)c1,0.2,phenyl trifluoromethyl sulfone,,1,0,Sm(III),0.01,HNO3,2,298.15,,0.079181246
1,CCCCCCc1ccc(N(CC)C(=O)c2cccc(-c3cccc(C(=O)N(CC)c4ccc(CCCCCC)cc4)n3)n2)cc1,0.1,meta-nitrobenzotrifluoride,,1,0,Yb(III),0.01,HNO3,3,298.15,,-0.698970004
1,CCCCCCc1ccc(N(CC)C(=O)c2cccc(-c3cccc(C(=O)N(CC)c4ccc(CCCCCC)cc4)n3)n2)cc1,0.1,meta-nitrobenzotrifluoride,,1,0,Tm(III),0.01,HNO3,3,298.15,,-0.602059991
1,CCCCCCc1ccc(N(CC)C(=O)c2cccc(-c3cccc(C(=O)N(CC)c4ccc(CCCCCC)cc4)n3)n2)cc1,0.1,meta-nitrobenzotrifluoride,,1,0,Er(III),0.01,HNO3,3,298.15,,-0.522878745
1,CCN(C(=O)c1cccc(C(=O)N(CC)c2ccccc2C)n1)c1ccccc1C,0.2,phenyl trifluoromethyl sulfone,,1,0,Er(III),0.01,HNO3,2,298.15,,0.431363764
1,CCCCCCc1ccc(N(CC)C(=O)c2cccc(-c3cccc(C(=O)N(CC)c4ccc(CCCCCC)cc4)n3)n2)cc1,0.1,meta-nitrobenzotrifluoride,,1,0,Dy(III),0.01,HNO3,3,298.15,,-0.346787486
1,CCCCCCc1ccc(N(CC)C(=O)c2cccc(-c3cccc(C(=O)N(CC)c4ccc(CCCCCC)cc4)n3)n2)cc1,0.1,meta-nitrobenzotrifluoride,,1,0,Ho(III),0.01,HNO3,3,298.15,,-0.397940009
1,CCN(C(=O)c1cccc(C(=O)N(CC)c2ccccc2C)n1)c1ccccc1C,0.2,phenyl trifluoromethyl sulfone,,1,0,Lu(III),0.01,HNO3,2,298.15,,0.681241237
1,CCCCCCc1ccc(N(CC)C(=O)c2cccc(-c3cccc(C(=O)N(CC)c4ccc(CCCCCC)cc4)n3)n2)cc1,0.1,meta-nitrobenzotrifluoride,,1,0,La(III),0.01,HNO3,3,298.15,,0
1,CCCCCCc1ccc(N(CC)C(=O)c2cccc(-c3cccc(C(=O)N(CC)c4ccc(CCCCCC)cc4)n3)n2)cc1,0.1,meta-nitrobenzotrifluoride,,1,0,Ce(III),0.01,HNO3,3,298.15,,-0.096910013
1,CCCCCCc1ccc(N(CC)C(=O)c2cccc(-c3cccc(C(=O)N(CC)c4ccc(CCCCCC)cc4)n3)n2)cc1,0.1,meta-nitrobenzotrifluoride,,1,0,Pr(III),0.01,HNO3,3,298.15,,-0.22184875
1,CCN(C(=O)c1cccc(C(=O)N(CC)c2ccccc2C)n1)c1ccccc1C,0.2,phenyl trifluoromethyl sulfone,,1,0,Tm(III),0.01,HNO3,2,298.15,,0.505149978
1,CCCCCCc1ccc(N(CC)C(=O)c2cccc(-c3cccc(C(=O)N(CC)c4ccc(CCCCCC)cc4)n3)n2)cc1,0.1,meta-nitrobenzotrifluoride,,1,0,Sm(III),0.01,HNO3,3,298.15,,-0.096910013
1,CCCCCCc1ccc(N(CC)C(=O)c2cccc(-c3cccc(C(=O)N(CC)c4ccc(CCCCCC)cc4)n3)n2)cc1,0.1,meta-nitrobenzotrifluoride,,1,0,Eu(III),0.01,HNO3,3,298.15,,-0.22184875
1,CCCCCCc1ccc(N(CC)C(=O)c2cccc(-c3cccc(C(=O)N(CC)c4ccc(CCCCCC)cc4)n3)n2)cc1,0.1,meta-nitrobenzotrifluoride,,1,0,Gd(III),0.01,HNO3,3,298.15,,-0.397940009
1,CCCCCCc1ccc(N(CC)C(=O)c2cccc(-c3cccc(C(=O)N(CC)c4ccc(CCCCCC)cc4)n3)n2)cc1,0.1,meta-nitrobenzotrifluoride,,1,0,Tb(III),0.01,HNO3,3,298.15,,-0.301029996
1,CCCCCCc1ccc(N(CC)C(=O)c2cccc(-c3cccc(C(=O)N(CC)c4ccc(CCCCCC)cc4)n3)n2)cc1,0.1,meta-nitrobenzotrifluoride,,1,0,Nd(III),0.01,HNO3,3,298.15,,-0.096910013
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.024,1-octanol,kerosene,0.5,0.5,Dy(III),3,HNO3,4,298.15,,2.698970004
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.024,1-octanol,kerosene,0.5,0.5,Gd(III),3,HNO3,5,298.15,,1.84509804
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.024,1-octanol,kerosene,0.5,0.5,Yb(III),3,HNO3,3,298.15,,3.041392685
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.024,1-octanol,kerosene,0.5,0.5,Dy(III),3,HNO3,3,298.15,,2.301029996
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.024,1-octanol,kerosene,0.5,0.5,Tm(III),3,HNO3,2,298.15,,2.903089987
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.024,1-octanol,kerosene,0.5,0.5,Nd(III),3,HNO3,2,298.15,,0.397940009
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.024,1-octanol,kerosene,0.5,0.5,Ce(III),3,HNO3,2,298.15,,0
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.024,1-octanol,kerosene,0.5,0.5,Gd(III),3,HNO3,1,298.15,,0.903089987
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.024,1-octanol,kerosene,0.5,0.5,Pr(III),3,HNO3,4,298.15,,0.477121255
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.024,1-octanol,kerosene,0.5,0.5,Sm(III),3,HNO3,2,298.15,,1.301029996
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.024,1-octanol,kerosene,0.5,0.5,Yb(III),3,HNO3,4,298.15,,3.176091259
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.024,1-octanol,kerosene,0.5,0.5,La(III),3,HNO3,1,298.15,,-0.522878745
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.024,1-octanol,kerosene,0.5,0.5,Sm(III),3,HNO3,4,298.15,,1.397940009
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.024,1-octanol,kerosene,0.5,0.5,Nd(III),3,HNO3,4,298.15,,0.653212514
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.024,1-octanol,kerosene,0.5,0.5,Ce(III),3,HNO3,4,298.15,,0
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.024,1-octanol,kerosene,0.5,0.5,La(III),3,HNO3,4,298.15,,-0.096910013
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.024,1-octanol,kerosene,0.5,0.5,Lu(III),3,HNO3,3,298.15,,3.146128036
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.024,1-octanol,kerosene,0.5,0.5,Tm(III),3,HNO3,3,298.15,,3.079181246
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.024,1-octanol,kerosene,0.5,0.5,Er(III),3,HNO3,3,298.15,,3
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.024,1-octanol,kerosene,0.5,0.5,Ho(III),3,HNO3,3,298.15,,2.77815125
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.024,1-octanol,kerosene,0.5,0.5,Tb(III),3,HNO3,3,298.15,,2.176091259
